Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","512","Oman","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","17820.037438","X","Chiffre de source externe",""
"MK","Indicateurs macro","800","Ouganda","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","31593.34937","X","Chiffre de source externe",""
"MK","Indicateurs macro","800","Ouganda","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","786.346523","X","Chiffre de source externe",""
"MK","Indicateurs macro","860","Ouzbékistan","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","62081.322741","X","Chiffre de source externe",""
"MK","Indicateurs macro","860","Ouzbékistan","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1951.066232","X","Chiffre de source externe",""
"MK","Indicateurs macro","586","Pakistan","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","337136.829493","X","Chiffre de source externe",""
"MK","Indicateurs macro","586","Pakistan","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1509.969269","X","Chiffre de source externe",""
"MK","Indicateurs macro","585","Palaos","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","285.623531","X","Chiffre de source externe",""
"MK","Indicateurs macro","585","Palaos","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","16035.455367","X","Chiffre de source externe",""
"MK","Indicateurs macro","275","Palestine","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","16128","X","Chiffre de source externe",""
"MK","Indicateurs macro","275","Palestine","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","3400.564125","X","Chiffre de source externe",""
"MK","Indicateurs macro","591","Panama","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","64258.858362","X","Chiffre de source externe",""
"MK","Indicateurs macro","591","Panama","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","15677.836538","X","Chiffre de source externe",""
"MK","Indicateurs macro","598","Papouasie-Nouvelle-Guinée","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","22742.696403","X","Chiffre de source externe",""
"MK","Indicateurs macro","598","Papouasie-Nouvelle-Guinée","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2477.765012","X","Chiffre de source externe",""
"MK","Indicateurs macro","600","Paraguay","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","38997.129809","X","Chiffre de source externe",""
"MK","Indicateurs macro","600","Paraguay","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","6152.266683","X","Chiffre de source externe",""
"MK","Indicateurs macro","528","Pays-Bas (Royaume des)","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","848233.537846","X","Chiffre de source externe",""
"MK","Indicateurs macro","528","Pays-Bas (Royaume des)","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","48987.318079","X","Chiffre de source externe",""
"MK","Indicateurs macro","604","Pérou","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","211007.952316","X","Chiffre de source externe",""
"MK","Indicateurs macro","604","Pérou","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","6736.166031","X","Chiffre de source externe",""
"MK","Indicateurs macro","608","Philippines","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","328480.738148","X","Chiffre de source externe",""
"MK","Indicateurs macro","608","Philippines","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","3038.121248","X","Chiffre de source externe",""
"MK","Indicateurs macro","616","Pologne","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","528356.676663","X","Chiffre de source externe",""
"MK","Indicateurs macro","616","Pologne","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","13811.456015","X","Chiffre de source externe",""
"MK","Indicateurs macro","258","Polynésie française","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","5833.352684","X","Chiffre de source externe",""
"MK","Indicateurs macro","258","Polynésie française","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","20826.968399","X","Chiffre de source externe",""
"MK","Indicateurs macro","630","Porto Rico","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","103445.5","X","Chiffre de source externe",""
"MK","Indicateurs macro","630","Porto Rico","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","30678.938578","X","Chiffre de source externe",""
"MK","Indicateurs macro","620","Portugal","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","220862.990767","X","Chiffre de source externe",""
"MK","Indicateurs macro","620","Portugal","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","21378.988083","X","Chiffre de source externe",""
"MK","Indicateurs macro","634","Qatar","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","161099.122215","X","Chiffre de source externe",""
"MK","Indicateurs macro","634","Qatar","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","59518.438242","X","Chiffre de source externe",""
"MK","Indicateurs macro","760","République arabe syrienne","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","17476.177955","X","Chiffre de source externe",""
"MK","Indicateurs macro","760","République arabe syrienne","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","909.049662","X","Chiffre de source externe",""
"MK","Indicateurs macro","140","République centrafricaine","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2072.349974","X","Chiffre de source externe",""
"MK","Indicateurs macro","140","République centrafricaine","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","432.324071","X","Chiffre de source externe",""
"MK","Indicateurs macro","410","République de Corée","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1710196.70631","X","Chiffre de source externe",""
"MK","Indicateurs macro","410","République de Corée","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","33216.558312","X","Chiffre de source externe",""
"MK","Indicateurs macro","498","République de Moldova","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","9514.404073","X","Chiffre de source externe",""
"MK","Indicateurs macro","498","République de Moldova","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2979.305314","X","Chiffre de source externe",""
"MK","Indicateurs macro","180","République démocratique du Congo","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","37642.464497","X","Chiffre de source externe",""
"MK","Indicateurs macro","180","République démocratique du Congo","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","432.257645","X","Chiffre de source externe",""
"MK","Indicateurs macro","418","République démocratique populaire lao","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","17064.939423","X","Chiffre de source externe",""
"MK","Indicateurs macro","418","République démocratique populaire lao","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2431.544883","X","Chiffre de source externe",""
"MK","Indicateurs macro","214","République dominicaine","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","79998.045976","X","Chiffre de source externe",""
"MK","Indicateurs macro","214","République dominicaine","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","7499.692831","X","Chiffre de source externe",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","17364.724931","X","Chiffre de source externe",""
"MK","Indicateurs macro","408","République populaire démocratique de Corée","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","672.589704","X","Chiffre de source externe",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","54727.208191","X","Chiffre de source externe",""
"MK","Indicateurs macro","834","République-Unie de Tanzanie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","983.366869","X","Chiffre de source externe",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","210147.403141","X","Chiffre de source externe",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","10673.122956","X","Chiffre de source externe",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2680237.447689","X","Chiffre de source externe",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","40392.718189","X","Chiffre de source externe",""
"MK","Indicateurs macro","646","Rwanda","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","9252.552277","X","Chiffre de source externe",""
"MK","Indicateurs macro","646","Rwanda","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","758.277856","X","Chiffre de source externe",""
"MK","Indicateurs macro","662","Sainte-Lucie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1998.503704","X","Chiffre de source externe",""
"MK","Indicateurs macro","662","Sainte-Lucie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","11333.112382","X","Chiffre de source externe",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1056.977778","X","Chiffre de source externe",""
"MK","Indicateurs macro","659","Saint-Kitts-et-Nevis","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","22464.751231","X","Chiffre de source externe",""
"MK","Indicateurs macro","674","Saint-Marin","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1528.621195","X","Chiffre de source externe",""
"MK","Indicateurs macro","674","Saint-Marin","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","44465.099632","X","Chiffre de source externe",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","844.038889","X","Chiffre de source externe",""
"MK","Indicateurs macro","670","Saint-Vincent-et-les Grenadines","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","7988.026924","X","Chiffre de source externe",""
"MK","Indicateurs macro","882","Samoa","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","881.694105","X","Chiffre de source externe",""
"MK","Indicateurs macro","882","Samoa","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","4292.268096","X","Chiffre de source externe",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","378.598871","X","Chiffre de source externe",""
"MK","Indicateurs macro","678","Sao Tomé-et-Principe","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1829.240742","X","Chiffre de source externe",""
"MK","Indicateurs macro","686","Sénégal","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","20996.569847","X","Chiffre de source externe",""
"MK","Indicateurs macro","686","Sénégal","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1356.805674","X","Chiffre de source externe",""
"MK","Indicateurs macro","688","Serbie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","44179.109187","X","Chiffre de source externe",""
"MK","Indicateurs macro","688","Serbie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","6245.7155","X","Chiffre de source externe",""
"MK","Indicateurs macro","690","Seychelles","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1675.429754","X","Chiffre de source externe",""
"MK","Indicateurs macro","690","Seychelles","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","14902.445185","X","Chiffre de source externe",""
"MK","Indicateurs macro","694","Sierra Leone","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","5202.570559","X","Chiffre de source externe",""
"MK","Indicateurs macro","694","Sierra Leone","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","705.022328","X","Chiffre de source externe",""
"MK","Indicateurs macro","702","Singapour","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","343257.164582","X","Chiffre de source externe",""
"MK","Indicateurs macro","702","Singapour","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","61251.312697","X","Chiffre de source externe",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1289.329609","X","Chiffre de source externe",""
"MK","Indicateurs macro","534","Sint Maarten (partie néerlandaise)","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","33062.700728","X","Chiffre de source externe",""
"MK","Indicateurs macro","703","Slovaquie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","95978.130735","X","Chiffre de source externe",""
"MK","Indicateurs macro","703","Slovaquie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","17656.99393","X","Chiffre de source externe",""
"MK","Indicateurs macro","705","Slovénie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","48153.200135","X","Chiffre de source externe",""
"MK","Indicateurs macro","705","Slovénie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","23348.024949","X","Chiffre de source externe",""
"MK","Indicateurs macro","706","Somalie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","8252","X","Chiffre de source externe",""
"MK","Indicateurs macro","706","Somalie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","553.208082","X","Chiffre de source externe",""
"MK","Indicateurs macro","729","Soudan","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","122072.729884","X","Chiffre de source externe",""
"MK","Indicateurs macro","729","Soudan","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2857.888607","X","Chiffre de source externe",""
"MK","Indicateurs macro","728","Soudan du Sud","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","3571.367606","X","Chiffre de source externe",""
"MK","Indicateurs macro","728","Soudan du Sud","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","348.115233","X","Chiffre de source externe",""
"MK","Indicateurs macro","144","Sri Lanka","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","94376.237832","X","Chiffre de source externe",""
"MK","Indicateurs macro","144","Sri Lanka","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","4272.830507","X","Chiffre de source externe",""
"MK","Indicateurs macro","752","Suède","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","536083.940229","X","Chiffre de source externe",""
"MK","Indicateurs macro","752","Suède","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","53299.992273","X","Chiffre de source externe",""
"MK","Indicateurs macro","756","Suisse","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","695200.833086","X","Chiffre de source externe",""
"MK","Indicateurs macro","756","Suisse","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","82236.979565","X","Chiffre de source externe",""
"MK","Indicateurs macro","740","Suriname","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","3591.679371","X","Chiffre de source externe",""
"MK","Indicateurs macro","740","Suriname","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","6049.521185","X","Chiffre de source externe",""
"MK","Indicateurs macro","762","Tadjikistan","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","7536.403147","X","Chiffre de source externe",""
"MK","Indicateurs macro","762","Tadjikistan","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","829.45718","X","Chiffre de source externe",""
"MK","Indicateurs macro","148","Tchad","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","13349.041418","X","Chiffre de source externe",""
"MK","Indicateurs macro","148","Tchad","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","854.461201","X","Chiffre de source externe",""
"MK","Indicateurs macro","203","Tchéquie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","221563.575696","X","Chiffre de source externe",""
"MK","Indicateurs macro","203","Tchéquie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","21018.536938","X","Chiffre de source externe",""
"MK","Indicateurs macro","764","Thaïlande","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","456356.812775","X","Chiffre de source externe",""
"MK","Indicateurs macro","764","Thaïlande","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","6413.091815","X","Chiffre de source externe",""
"MK","Indicateurs macro","626","Timor-Leste","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","1598.208363","X","Chiffre de source externe",""
"MK","Indicateurs macro","626","Timor-Leste","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1276.827141","X","Chiffre de source externe",""
"MK","Indicateurs macro","768","Togo","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","6387.424244","X","Chiffre de source externe",""
"MK","Indicateurs macro","768","Togo","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","792.765751","X","Chiffre de source externe",""
"MK","Indicateurs macro","776","Tonga","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","460.925653","X","Chiffre de source externe",""
"MK","Indicateurs macro","776","Tonga","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","4374.955778","X","Chiffre de source externe",""
"MK","Indicateurs macro","780","Trinité-et-Tobago","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","23847.765526","X","Chiffre de source externe",""
"MK","Indicateurs macro","780","Trinité-et-Tobago","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","16500.669274","X","Chiffre de source externe",""
"MK","Indicateurs macro","788","Tunisie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","42163.530591","X","Chiffre de source externe",""
"MK","Indicateurs macro","788","Tunisie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","3619.032318","X","Chiffre de source externe",""
"MK","Indicateurs macro","792","Türkiye","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","858988.505412","X","Chiffre de source externe",""
"MK","Indicateurs macro","792","Türkiye","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","10338.837802","X","Chiffre de source externe",""
"MK","Indicateurs macro","795","Turkménistan","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","37926.285714","X","Chiffre de source externe",""
"MK","Indicateurs macro","795","Turkménistan","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","5828.481662","X","Chiffre de source externe",""
"MK","Indicateurs macro","798","Tuvalu","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","45.295753","X","Chiffre de source externe",""
"MK","Indicateurs macro","798","Tuvalu","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","4167.426013","X","Chiffre de source externe",""
"MK","Indicateurs macro","804","Ukraine","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","112090.503817","X","Chiffre de source externe",""
"MK","Indicateurs macro","804","Ukraine","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2466.995366","X","Chiffre de source externe",""
"MK","Indicateurs macro","858","Uruguay","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","65006.032835","X","Chiffre de source externe",""
"MK","Indicateurs macro","858","Uruguay","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","19184.663384","X","Chiffre de source externe",""
"MK","Indicateurs macro","548","Vanuatu","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","880.043282","X","Chiffre de source externe",""
"MK","Indicateurs macro","548","Vanuatu","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","3159.860548","X","Chiffre de source externe",""
"MK","Indicateurs macro","862","Venezuela (République bolivarienne du)","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","247051.064483","X","Chiffre de source externe",""
"MK","Indicateurs macro","862","Venezuela (République bolivarienne du)","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","8082.723694","X","Chiffre de source externe",""
"MK","Indicateurs macro","704","Viet Nam","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","281353.606166","X","Chiffre de source externe",""
"MK","Indicateurs macro","704","Viet Nam","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","2956.109923","X","Chiffre de source externe",""
"MK","Indicateurs macro","887","Yémen","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","18391.649816","X","Chiffre de source externe",""
"MK","Indicateurs macro","887","Yémen","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","555.791407","X","Chiffre de source externe",""
"MK","Indicateurs macro","894","Zambie","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","25900.709341","X","Chiffre de source externe",""
"MK","Indicateurs macro","894","Zambie","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1485.020061","X","Chiffre de source externe",""
"MK","Indicateurs macro","716","Zimbabwe","6110","Valeur US$","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","22040.654699","X","Chiffre de source externe",""
"MK","Indicateurs macro","716","Zimbabwe","6119","Valeur US$ par habitant","22008","Produit Intérieur Brut","2017","2017","USD","1487.978497","X","Chiffre de source externe",""
